[2021-07-26 10:57:04,250] A: 00001.jpg, B: 00001.jpg | MSE | 50.2822125 | PSNR | 31.116659817624857 | SSMI | 0.917575764153 | Delta_E | 2.44881438334
[2021-07-26 11:11:00,010] A: 05416.jpg, B: 05416.jpg | MSE | 46.5588604167 | PSNR | 31.450780189685634 | SSMI | 0.92406766051 | Delta_E | 2.85048629884
[2021-07-26 11:11:00,161] A: 05417.jpg, B: 05417.jpg | MSE | 31.2506479167 | PSNR | 33.182213349089025 | SSMI | 0.937429739859 | Delta_E | 2.02344740817
[2021-07-26 11:11:00,317] A: 05418.jpg, B: 05418.jpg | MSE | 26.5747520833 | PSNR | 33.886111392000466 | SSMI | 0.946742617061 | Delta_E | 1.71997480525
[2021-07-26 11:11:00,473] A: 05419.jpg, B: 05419.jpg | MSE | 5.55286041667 | PSNR | 40.685636042030765 | SSMI | 0.964787388149 | Delta_E | 0.741978503452
[2021-07-26 11:11:00,633] A: 05420.jpg, B: 05420.jpg | MSE | 11.2598333333 | PSNR | 37.615483986784575 | SSMI | 0.959075688522 | Delta_E | 1.09282919524
[2021-07-26 11:11:00,795] A: 05421.jpg, B: 05421.jpg | MSE | 14.0261645833 | PSNR | 36.66141430253948 | SSMI | 0.942847256244 | Delta_E | 1.16499275718
[2021-07-26 11:11:00,952] A: 05422.jpg, B: 05422.jpg | MSE | 20.54678125 | PSNR | 35.00336563602322 | SSMI | 0.946387600516 | Delta_E | 1.48231351822
[2021-07-26 11:11:01,110] A: 05423.jpg, B: 05423.jpg | MSE | 40.363425 | PSNR | 32.070923500946556 | SSMI | 0.929191194455 | Delta_E | 2.49248265483
[2021-07-26 11:11:01,270] A: 05424.jpg, B: 05424.jpg | MSE | 29.1931166667 | PSNR | 33.47799897984044 | SSMI | 0.944052585887 | Delta_E | 1.8814316366
[2021-07-26 11:11:01,424] A: 05425.jpg, B: 05425.jpg | MSE | 6.91396875 | PSNR | 39.733529485966145 | SSMI | 0.965953361028 | Delta_E | 0.73425988304
[2021-07-26 11:11:01,580] A: 05426.jpg, B: 05426.jpg | MSE | 17.8948875 | PSNR | 35.60351388417539 | SSMI | 0.941351371648 | Delta_E | 1.36871944677
[2021-07-26 11:11:01,735] A: 05427.jpg, B: 05427.jpg | MSE | 9.944975 | PSNR | 38.154766651496075 | SSMI | 0.952811893359 | Delta_E | 1.03396888917
[2021-07-26 11:11:01,894] A: 05428.jpg, B: 05428.jpg | MSE | 17.6627979167 | PSNR | 35.660208607474175 | SSMI | 0.955928372138 | Delta_E | 1.26296228982
[2021-07-26 11:11:02,046] A: 05429.jpg, B: 05429.jpg | MSE | 29.49351875 | PSNR | 33.43353771342748 | SSMI | 0.946076801755 | Delta_E | 1.81959985396
[2021-07-26 11:11:02,203] A: 05430.jpg, B: 05430.jpg | MSE | 20.12428125 | PSNR | 35.09359982622195 | SSMI | 0.955657197087 | Delta_E | 1.34220663817
[2021-07-26 11:11:02,358] A: 05431.jpg, B: 05431.jpg | MSE | 15.37028125 | PSNR | 36.26398546445231 | SSMI | 0.942772203869 | Delta_E | 1.26961210593
[2021-07-26 11:11:02,513] A: 05432.jpg, B: 05432.jpg | MSE | 17.4715604167 | PSNR | 35.70748666526967 | SSMI | 0.950808675931 | Delta_E | 1.29632727889
[2021-07-26 11:11:02,666] A: 05433.jpg, B: 05433.jpg | MSE | 42.7752229167 | PSNR | 31.818880793882386 | SSMI | 0.932956111162 | Delta_E | 2.14922524585
[2021-07-26 11:11:02,825] A: 05434.jpg, B: 05434.jpg | MSE | 36.52131875 | PSNR | 32.505339097628344 | SSMI | 0.938633762165 | Delta_E | 2.17278251256
[2021-07-26 11:11:02,976] A: 05435.jpg, B: 05435.jpg | MSE | 25.37855 | PSNR | 34.08613555756509 | SSMI | 0.951510562909 | Delta_E | 1.5965822165
[2021-07-26 11:11:03,134] A: 05436.jpg, B: 05436.jpg | MSE | 19.3699291667 | PSNR | 35.25952328304817 | SSMI | 0.941484699935 | Delta_E | 1.42369605757
[2021-07-26 11:11:03,287] A: 05437.jpg, B: 05437.jpg | MSE | 18.7470416667 | PSNR | 35.40147616228623 | SSMI | 0.947684778698 | Delta_E | 1.3866161325
[2021-07-26 11:11:03,443] A: 05438.jpg, B: 05438.jpg | MSE | 30.1836395833 | PSNR | 33.3330875446559 | SSMI | 0.940285476494 | Delta_E | 1.79659234156
[2021-07-26 11:11:03,608] A: 05439.jpg, B: 05439.jpg | MSE | 29.9072979167 | PSNR | 33.37303183974732 | SSMI | 0.938560929169 | Delta_E | 1.9846557592
[2021-07-26 11:11:03,766] A: 05440.jpg, B: 05440.jpg | MSE | 29.9455375 | PSNR | 33.36748248116608 | SSMI | 0.949663845596 | Delta_E | 1.8549015945
[2021-07-26 11:11:03,926] A: 05441.jpg, B: 05441.jpg | MSE | 11.1518041667 | PSNR | 37.65735226556121 | SSMI | 0.965137018538 | Delta_E | 0.98531117111
[2021-07-26 11:11:04,083] A: 05442.jpg, B: 05442.jpg | MSE | 19.1595583333 | PSNR | 35.306948673783594 | SSMI | 0.928687514311 | Delta_E | 1.52278253807
[2021-07-26 11:11:04,241] A: 05443.jpg, B: 05443.jpg | MSE | 13.2945104167 | PSNR | 36.894080122244 | SSMI | 0.9423450287 | Delta_E | 1.24415750937
[2021-07-26 11:11:04,396] A: 05444.jpg, B: 05444.jpg | MSE | 30.3006979167 | PSNR | 33.31627729135689 | SSMI | 0.946087705477 | Delta_E | 2.19677845056
[2021-07-26 11:11:04,552] A: 05445.jpg, B: 05445.jpg | MSE | 50.4779125 | PSNR | 31.09978974387708 | SSMI | 0.938551270888 | Delta_E | 3.01270393759
[2021-07-26 11:11:04,714] A: 05446.jpg, B: 05446.jpg | MSE | 44.76560625 | PSNR | 31.621358904518747 | SSMI | 0.94792831944 | Delta_E | 2.25455280302
[2021-07-26 11:11:04,871] A: 05447.jpg, B: 05447.jpg | MSE | 39.1297208333 | PSNR | 32.20573611382139 | SSMI | 0.938290354148 | Delta_E | 2.93095975347
[2021-07-26 11:11:05,029] A: 05448.jpg, B: 05448.jpg | MSE | 73.7951416667 | PSNR | 29.45052590058568 | SSMI | 0.93496020503 | Delta_E | 4.52457007166
[2021-07-26 11:11:05,187] A: 05449.jpg, B: 05449.jpg | MSE | 43.9436479167 | PSNR | 31.701842544755205 | SSMI | 0.94598839559 | Delta_E | 3.60158780735
[2021-07-26 11:11:05,344] A: 05450.jpg, B: 05450.jpg | MSE | 25.9569833333 | PSNR | 33.98826142609145 | SSMI | 0.956752478911 | Delta_E | 2.22567074333
[2021-07-26 11:11:05,506] A: 05451.jpg, B: 05451.jpg | MSE | 16.7680833333 | PSNR | 35.88596937219997 | SSMI | 0.935971216084 | Delta_E | 1.37320838571
[2021-07-26 11:11:05,668] A: 05452.jpg, B: 05452.jpg | MSE | 11.4366979167 | PSNR | 37.54779710849614 | SSMI | 0.948983763933 | Delta_E | 1.15753339383
[2021-07-26 11:11:05,829] A: 05453.jpg, B: 05453.jpg | MSE | 16.4723791667 | PSNR | 35.9632403040899 | SSMI | 0.955565469567 | Delta_E | 1.24266654109
[2021-07-26 11:11:05,986] A: 05454.jpg, B: 05454.jpg | MSE | 16.1714166667 | PSNR | 36.0433229374034 | SSMI | 0.955117649015 | Delta_E | 1.25780994979
[2021-07-26 11:11:06,141] A: 05455.jpg, B: 05455.jpg | MSE | 13.91563125 | PSNR | 36.69577448999605 | SSMI | 0.954456438685 | Delta_E | 1.23857622444
[2021-07-26 11:11:06,300] A: 05456.jpg, B: 05456.jpg | MSE | 7.43086666667 | PSNR | 39.42040892113942 | SSMI | 0.960191833527 | Delta_E | 0.908899283024
[2021-07-26 11:11:06,456] A: 05457.jpg, B: 05457.jpg | MSE | 18.1062458333 | PSNR | 35.552519482612844 | SSMI | 0.931442367922 | Delta_E | 1.4600863151
[2021-07-26 11:11:06,612] A: 05458.jpg, B: 05458.jpg | MSE | 12.3117791667 | PSNR | 37.22759543807176 | SSMI | 0.945203095634 | Delta_E | 1.17875985772
[2021-07-26 11:11:06,766] A: 05459.jpg, B: 05459.jpg | MSE | 15.919525 | PSNR | 36.11150255566541 | SSMI | 0.950583159227 | Delta_E | 1.21612161191
[2021-07-26 11:11:06,925] A: 05460.jpg, B: 05460.jpg | MSE | 15.4066416667 | PSNR | 36.253723791634904 | SSMI | 0.954080362619 | Delta_E | 1.27791850042
[2021-07-26 11:11:07,079] A: 05461.jpg, B: 05461.jpg | MSE | 14.3562479167 | PSNR | 36.56039411352247 | SSMI | 0.956044595427 | Delta_E | 1.23428802486
[2021-07-26 11:11:07,235] A: 05462.jpg, B: 05462.jpg | MSE | 6.20014583333 | PSNR | 40.206784562298026 | SSMI | 0.964766833369 | Delta_E | 0.830144014844
[2021-07-26 11:11:07,391] A: 05463.jpg, B: 05463.jpg | MSE | 11.1194979167 | PSNR | 37.669951830592765 | SSMI | 0.963960837454 | Delta_E | 0.962314514319
[2021-07-26 11:11:07,552] A: 05464.jpg, B: 05464.jpg | MSE | 11.9719125 | PSNR | 37.34916826848273 | SSMI | 0.962260872925 | Delta_E | 1.03213773856
[2021-07-26 11:11:07,709] A: 05465.jpg, B: 05465.jpg | MSE | 12.2108270833 | PSNR | 37.263352795960344 | SSMI | 0.957630186266 | Delta_E | 1.13335845842
[2021-07-26 11:11:07,870] A: 05466.jpg, B: 05466.jpg | MSE | 14.5933395833 | PSNR | 36.48925672357035 | SSMI | 0.959552398878 | Delta_E | 1.24392430255
[2021-07-26 11:11:08,025] A: 05467.jpg, B: 05467.jpg | MSE | 14.554275 | PSNR | 36.50089784301015 | SSMI | 0.959410224505 | Delta_E | 1.18487527827
[2021-07-26 11:11:08,184] A: 05468.jpg, B: 05468.jpg | MSE | 19.4886291667 | PSNR | 35.232990690201774 | SSMI | 0.954641963214 | Delta_E | 1.49699361398
[2021-07-26 11:11:08,340] A: 05469.jpg, B: 05469.jpg | MSE | 21.1663333333 | PSNR | 34.8743472963263 | SSMI | 0.954506277752 | Delta_E | 1.5796223836
[2021-07-26 11:11:08,497] A: 05470.jpg, B: 05470.jpg | MSE | 19.7114416667 | PSNR | 35.183619717492384 | SSMI | 0.952218816086 | Delta_E | 1.47684180047
[2021-07-26 11:11:08,652] A: 05471.jpg, B: 05471.jpg | MSE | 13.4144166667 | PSNR | 36.85508568985259 | SSMI | 0.960694245357 | Delta_E | 1.07707634512
[2021-07-26 11:11:08,812] A: 05472.jpg, B: 05472.jpg | MSE | 13.8230229167 | PSNR | 36.72477332846592 | SSMI | 0.962625385986 | Delta_E | 1.12617135196
[2021-07-26 11:11:08,966] A: 05473.jpg, B: 05473.jpg | MSE | 23.4153916667 | PSNR | 34.4357893429329 | SSMI | 0.955253785819 | Delta_E | 1.66252704437
[2021-07-26 11:11:09,123] A: 05474.jpg, B: 05474.jpg | MSE | 21.2655020833 | PSNR | 34.85404719905478 | SSMI | 0.952487401942 | Delta_E | 1.57485716503
[2021-07-26 11:11:09,280] A: 05475.jpg, B: 05475.jpg | MSE | 18.14361875 | PSNR | 35.54356449344627 | SSMI | 0.957224855334 | Delta_E | 1.44599328394
[2021-07-26 11:11:09,443] A: 05476.jpg, B: 05476.jpg | MSE | 18.0750979167 | PSNR | 35.559997022289856 | SSMI | 0.956453036721 | Delta_E | 1.38558857223
[2021-07-26 11:11:09,598] A: 05477.jpg, B: 05477.jpg | MSE | 20.47 | PSNR | 35.01962518205404 | SSMI | 0.955748490726 | Delta_E | 1.5248947867
[2021-07-26 11:11:09,752] A: 05478.jpg, B: 05478.jpg | MSE | 31.9083791667 | PSNR | 33.09175616744935 | SSMI | 0.93712311661 | Delta_E | 3.64516735543
[2021-07-26 11:11:09,906] A: 05479.jpg, B: 05479.jpg | MSE | 53.2990083333 | PSNR | 30.86361232129663 | SSMI | 0.937724102923 | Delta_E | 4.48344001942
[2021-07-26 11:11:10,064] A: 05480.jpg, B: 05480.jpg | MSE | 43.02096875 | PSNR | 31.794001752245936 | SSMI | 0.940441622456 | Delta_E | 3.74671469439
[2021-07-26 11:11:10,219] A: 05481.jpg, B: 05481.jpg | MSE | 38.90234375 | PSNR | 32.231045938088016 | SSMI | 0.939609620094 | Delta_E | 3.61507732113
[2021-07-26 11:11:10,373] A: 05482.jpg, B: 05482.jpg | MSE | 59.7316770833 | PSNR | 30.368756522850376 | SSMI | 0.937025934777 | Delta_E | 4.38503103677
[2021-07-26 11:11:10,530] A: 05483.jpg, B: 05483.jpg | MSE | 35.91888125 | PSNR | 32.577575594460875 | SSMI | 0.941819187904 | Delta_E | 3.72682853573
[2021-07-26 11:11:10,684] A: 05484.jpg, B: 05484.jpg | MSE | 31.2384333333 | PSNR | 33.18391115808281 | SSMI | 0.922525294958 | Delta_E | 2.87791613881
[2021-07-26 11:11:10,836] A: 05485.jpg, B: 05485.jpg | MSE | 27.47084375 | PSNR | 33.742083621556986 | SSMI | 0.932027717301 | Delta_E | 2.694936265
[2021-07-26 11:11:10,993] A: 05486.jpg, B: 05486.jpg | MSE | 22.33948125 | PSNR | 34.640072768187686 | SSMI | 0.938254290927 | Delta_E | 2.1438204506
[2021-07-26 11:11:11,144] A: 05487.jpg, B: 05487.jpg | MSE | 20.5570729167 | PSNR | 35.001190845251436 | SSMI | 0.945108793752 | Delta_E | 2.24439631062
[2021-07-26 11:11:11,297] A: 05488.jpg, B: 05488.jpg | MSE | 18.83626875 | PSNR | 35.380854826749825 | SSMI | 0.944854034602 | Delta_E | 2.08786025577
[2021-07-26 11:11:11,462] A: 05489.jpg, B: 05489.jpg | MSE | 20.1582041667 | PSNR | 35.08628521350694 | SSMI | 0.942898359764 | Delta_E | 2.05460881708
[2021-07-26 11:11:11,621] A: 05490.jpg, B: 05490.jpg | MSE | 31.0928354167 | PSNR | 33.20420032852915 | SSMI | 0.920436021002 | Delta_E | 1.98778560183
[2021-07-26 11:11:11,779] A: 05491.jpg, B: 05491.jpg | MSE | 20.9783416667 | PSNR | 34.91309206537592 | SSMI | 0.93604557909 | Delta_E | 1.65607333459
[2021-07-26 11:11:11,938] A: 05492.jpg, B: 05492.jpg | MSE | 12.6910291667 | PSNR | 37.09583518656511 | SSMI | 0.945681050031 | Delta_E | 1.06066840538
[2021-07-26 11:11:12,096] A: 05493.jpg, B: 05493.jpg | MSE | 19.94660625 | PSNR | 35.132113461722454 | SSMI | 0.947126774793 | Delta_E | 1.60406923573
[2021-07-26 11:11:12,255] A: 05494.jpg, B: 05494.jpg | MSE | 10.3979708333 | PSNR | 37.96131765979636 | SSMI | 0.950331061281 | Delta_E | 0.936146003982
[2021-07-26 11:11:12,412] A: 05495.jpg, B: 05495.jpg | MSE | 14.9840979167 | PSNR | 36.37449758504929 | SSMI | 0.951655858662 | Delta_E | 1.27109949932
[2021-07-26 11:11:12,571] A: 05496.jpg, B: 05496.jpg | MSE | 30.6976625 | PSNR | 33.25975053859803 | SSMI | 0.916820800693 | Delta_E | 1.96503832049
[2021-07-26 11:11:12,727] A: 05497.jpg, B: 05497.jpg | MSE | 18.4349833333 | PSNR | 35.47437611561774 | SSMI | 0.936739962093 | Delta_E | 1.46725231875
[2021-07-26 11:11:12,883] A: 05498.jpg, B: 05498.jpg | MSE | 15.5947291667 | PSNR | 36.20102524092384 | SSMI | 0.94565610742 | Delta_E | 1.37011485403
[2021-07-26 11:11:13,040] A: 05499.jpg, B: 05499.jpg | MSE | 18.1151291667 | PSNR | 35.550389258277114 | SSMI | 0.94907299096 | Delta_E | 1.41065037021
[2021-07-26 11:11:13,195] A: 05500.jpg, B: 05500.jpg | MSE | 15.26394375 | PSNR | 36.294136039474616 | SSMI | 0.950546538404 | Delta_E | 1.25225962746
[2021-07-26 11:11:13,350] A: 05501.jpg, B: 05501.jpg | MSE | 9.9115125 | PSNR | 38.169404278476186 | SSMI | 0.955728390041 | Delta_E | 0.899308029529
[2021-07-26 11:11:13,512] A: 05502.jpg, B: 05502.jpg | MSE | 16.9245375 | PSNR | 35.84563551395062 | SSMI | 0.940562892566 | Delta_E | 1.39432433589
[2021-07-26 11:11:13,670] A: 05503.jpg, B: 05503.jpg | MSE | 9.99955208333 | PSNR | 38.13099814077253 | SSMI | 0.956136166812 | Delta_E | 1.08508915958
[2021-07-26 11:11:13,829] A: 05504.jpg, B: 05504.jpg | MSE | 6.98142083333 | PSNR | 39.691365432187894 | SSMI | 0.960048922802 | Delta_E | 0.880345740417
[2021-07-26 11:11:13,983] A: 05505.jpg, B: 05505.jpg | MSE | 9.63147916667 | PSNR | 38.293873712936985 | SSMI | 0.95757763463 | Delta_E | 1.00697052232
[2021-07-26 11:11:14,142] A: 05506.jpg, B: 05506.jpg | MSE | 6.09193958333 | PSNR | 40.28324773287795 | SSMI | 0.962272159795 | Delta_E | 0.770664101763
[2021-07-26 11:11:14,298] A: 05507.jpg, B: 05507.jpg | MSE | 23.3421229167 | PSNR | 34.44940009198535 | SSMI | 0.949312455453 | Delta_E | 1.57000578383
[2021-07-26 11:11:14,453] A: 05508.jpg, B: 05508.jpg | MSE | 31.7372854167 | PSNR | 33.11510583344466 | SSMI | 0.93344131777 | Delta_E | 1.98518150461
[2021-07-26 11:11:14,610] A: 05509.jpg, B: 05509.jpg | MSE | 12.1628145833 | PSNR | 37.280462747003256 | SSMI | 0.952059888504 | Delta_E | 1.16502410331
[2021-07-26 11:11:14,770] A: 05510.jpg, B: 05510.jpg | MSE | 6.3125375 | PSNR | 40.12876389781637 | SSMI | 0.961102176849 | Delta_E | 0.818693415839
[2021-07-26 11:11:14,926] A: 05511.jpg, B: 05511.jpg | MSE | 8.3329125 | PSNR | 38.9228353934067 | SSMI | 0.962161090456 | Delta_E | 0.922470920486
[2021-07-26 11:11:15,086] A: 05512.jpg, B: 05512.jpg | MSE | 6.90836458333 | PSNR | 39.737051118289244 | SSMI | 0.963532489186 | Delta_E | 0.815444095017
[2021-07-26 11:11:15,240] A: 05513.jpg, B: 05513.jpg | MSE | 16.89414375 | PSNR | 35.85344175652149 | SSMI | 0.954250720782 | Delta_E | 1.26467435649
[2021-07-26 11:11:15,398] A: 05514.jpg, B: 05514.jpg | MSE | 31.3016833333 | PSNR | 33.17512667324015 | SSMI | 0.934027801491 | Delta_E | 1.88580293742
[2021-07-26 11:11:15,558] A: 05515.jpg, B: 05515.jpg | MSE | 30.5861479167 | PSNR | 33.275555763931294 | SSMI | 0.945205998645 | Delta_E | 1.77965963162
[2021-07-26 11:11:15,718] A: 05516.jpg, B: 05516.jpg | MSE | 15.5384 | PSNR | 36.216740637096756 | SSMI | 0.956214771356 | Delta_E | 1.12925627607
[2021-07-26 11:11:15,882] A: 05517.jpg, B: 05517.jpg | MSE | 7.431775 | PSNR | 39.419878081247376 | SSMI | 0.963781986006 | Delta_E | 0.833865616845
[2021-07-26 11:11:16,040] A: 05518.jpg, B: 05518.jpg | MSE | 9.09012708333 | PSNR | 38.54510406006272 | SSMI | 0.961679710585 | Delta_E | 0.923714401041
[2021-07-26 11:11:16,196] A: 05519.jpg, B: 05519.jpg | MSE | 18.23745625 | PSNR | 35.52116097798143 | SSMI | 0.95633945983 | Delta_E | 1.32654868564
[2021-07-26 11:11:16,352] A: 05520.jpg, B: 05520.jpg | MSE | 18.9449354167 | PSNR | 35.355872317653755 | SSMI | 0.944767120139 | Delta_E | 1.43658517926
[2021-07-26 11:11:16,509] A: 05521.jpg, B: 05521.jpg | MSE | 28.5933875 | PSNR | 33.56814750966094 | SSMI | 0.942476042683 | Delta_E | 1.78413971617
[2021-07-26 11:11:16,666] A: 05522.jpg, B: 05522.jpg | MSE | 32.62226875 | PSNR | 32.99566199646702 | SSMI | 0.94189791826 | Delta_E | 1.93396816724
[2021-07-26 11:11:16,825] A: 05523.jpg, B: 05523.jpg | MSE | 8.45715208333 | PSNR | 38.858562203725924 | SSMI | 0.961568001784 | Delta_E | 0.875481758939
[2021-07-26 11:11:16,980] A: 05524.jpg, B: 05524.jpg | MSE | 19.42445 | PSNR | 35.24731630195303 | SSMI | 0.955619719169 | Delta_E | 1.3991048244
[2021-07-26 11:11:17,145] A: 05525.jpg, B: 05525.jpg | MSE | 14.1625270833 | PSNR | 36.6193960748412 | SSMI | 0.9432658651 | Delta_E | 1.30931140957
[2021-07-26 11:11:17,301] A: 05526.jpg, B: 05526.jpg | MSE | 13.9234354167 | PSNR | 36.69333956166418 | SSMI | 0.953722024811 | Delta_E | 1.19452831017
[2021-07-26 11:11:17,463] A: 05527.jpg, B: 05527.jpg | MSE | 18.7110770833 | PSNR | 35.40981572946491 | SSMI | 0.955022416543 | Delta_E | 1.31936297227
[2021-07-26 11:11:17,620] A: 05528.jpg, B: 05528.jpg | MSE | 19.7582458333 | PSNR | 35.173319762195725 | SSMI | 0.954900529852 | Delta_E | 1.36495163075
[2021-07-26 11:11:17,777] A: 05529.jpg, B: 05529.jpg | MSE | 16.0055270833 | PSNR | 36.08810380256302 | SSMI | 0.960214891545 | Delta_E | 1.23436186458
[2021-07-26 11:11:17,932] A: 05530.jpg, B: 05530.jpg | MSE | 35.2897625 | PSNR | 32.654316252987186 | SSMI | 0.911130480085 | Delta_E | 2.08039735858
[2021-07-26 11:11:18,091] A: 05531.jpg, B: 05531.jpg | MSE | 35.3057375 | PSNR | 32.65235072984001 | SSMI | 0.919773085041 | Delta_E | 2.27872425051
[2021-07-26 11:11:18,255] A: 05532.jpg, B: 05532.jpg | MSE | 37.5104708333 | PSNR | 32.389278453966 | SSMI | 0.924959346485 | Delta_E | 2.39233558295
[2021-07-26 11:11:18,406] A: 05533.jpg, B: 05533.jpg | MSE | 42.2949479167 | PSNR | 31.86791866375834 | SSMI | 0.923219483308 | Delta_E | 2.63377950943
[2021-07-26 11:11:18,561] A: 05534.jpg, B: 05534.jpg | MSE | 17.8399354167 | PSNR | 35.616870830383476 | SSMI | 0.936407937213 | Delta_E | 1.35009044642
[2021-07-26 11:11:18,716] A: 05535.jpg, B: 05535.jpg | MSE | 32.9713375 | PSNR | 32.94943795978693 | SSMI | 0.926575218927 | Delta_E | 2.1842108205
[2021-07-26 11:11:18,869] A: 05536.jpg, B: 05536.jpg | MSE | 43.8789479167 | PSNR | 31.708241548974115 | SSMI | 0.909320928719 | Delta_E | 2.65802145997
[2021-07-26 11:11:19,026] A: 05537.jpg, B: 05537.jpg | MSE | 44.3352625 | PSNR | 31.66331076690949 | SSMI | 0.917725378803 | Delta_E | 2.67622880784
[2021-07-26 11:11:19,184] A: 05538.jpg, B: 05538.jpg | MSE | 35.7883270833 | PSNR | 32.59338962993628 | SSMI | 0.926773104747 | Delta_E | 2.4680617521
[2021-07-26 11:11:19,339] A: 05539.jpg, B: 05539.jpg | MSE | 19.84753125 | PSNR | 35.153738664529286 | SSMI | 0.937735591326 | Delta_E | 1.49280346459
[2021-07-26 11:11:19,494] A: 05540.jpg, B: 05540.jpg | MSE | 19.8509145833 | PSNR | 35.152998402299964 | SSMI | 0.93992090266 | Delta_E | 1.48806020695
[2021-07-26 11:11:19,656] A: 05541.jpg, B: 05541.jpg | MSE | 27.9822625 | PSNR | 33.661975345026434 | SSMI | 0.931934750671 | Delta_E | 2.02046067013
[2021-07-26 11:11:19,822] A: 05542.jpg, B: 05542.jpg | MSE | 55.9892125 | PSNR | 30.649760017728134 | SSMI | 0.912977359577 | Delta_E | 3.07042987984
[2021-07-26 11:11:19,971] A: 05543.jpg, B: 05543.jpg | MSE | 40.23673125 | PSNR | 32.0845766858517 | SSMI | 0.924265701812 | Delta_E | 2.65634854244
[2021-07-26 11:11:20,130] A: 05544.jpg, B: 05544.jpg | MSE | 28.7117583333 | PSNR | 33.550205709809234 | SSMI | 0.924756984343 | Delta_E | 1.80519888381
[2021-07-26 11:11:20,287] A: 05545.jpg, B: 05545.jpg | MSE | 20.41414375 | PSNR | 35.03149192256642 | SSMI | 0.931333348827 | Delta_E | 1.51212351006
[2021-07-26 11:11:20,447] A: 05546.jpg, B: 05546.jpg | MSE | 18.64373125 | PSNR | 35.425475269315015 | SSMI | 0.931452205482 | Delta_E | 1.34437349785
[2021-07-26 11:11:20,604] A: 05547.jpg, B: 05547.jpg | MSE | 36.3250166667 | PSNR | 32.52874538634542 | SSMI | 0.931951164785 | Delta_E | 2.49168452856
[2021-07-26 11:11:20,760] A: 05548.jpg, B: 05548.jpg | MSE | 57.2776958333 | PSNR | 30.550948220114815 | SSMI | 0.916005986963 | Delta_E | 3.1885394807
[2021-07-26 11:11:20,916] A: 05549.jpg, B: 05549.jpg | MSE | 27.69261875 | PSNR | 33.70716334161771 | SSMI | 0.92155094078 | Delta_E | 1.72654120901
[2021-07-26 11:11:21,074] A: 05550.jpg, B: 05550.jpg | MSE | 21.35195 | PSNR | 34.836428170774774 | SSMI | 0.93512142989 | Delta_E | 1.59656460441
[2021-07-26 11:11:21,233] A: 05551.jpg, B: 05551.jpg | MSE | 22.3958729167 | PSNR | 34.62912366402305 | SSMI | 0.944403117884 | Delta_E | 1.54003241599
[2021-07-26 11:11:21,393] A: 05552.jpg, B: 05552.jpg | MSE | 11.8454979167 | PSNR | 37.395270401809356 | SSMI | 0.952614252937 | Delta_E | 0.981109744025
[2021-07-26 11:11:21,550] A: 05553.jpg, B: 05553.jpg | MSE | 53.1861395833 | PSNR | 30.872818918577195 | SSMI | 0.928242034714 | Delta_E | 3.01103890827
[2021-07-26 11:11:21,710] A: 05554.jpg, B: 05554.jpg | MSE | 39.9526395833 | PSNR | 32.11534883385441 | SSMI | 0.905473024802 | Delta_E | 2.16593688301
[2021-07-26 11:11:21,886] A: 05555.jpg, B: 05555.jpg | MSE | 21.43435 | PSNR | 34.819700428693324 | SSMI | 0.935066196642 | Delta_E | 1.56500024048
[2021-07-26 11:11:22,053] A: 05556.jpg, B: 05556.jpg | MSE | 12.9640604167 | PSNR | 37.00339314551875 | SSMI | 0.940627724584 | Delta_E | 1.08589373606
[2021-07-26 11:11:22,198] A: 05557.jpg, B: 05557.jpg | MSE | 11.8991729167 | PSNR | 37.37563585207391 | SSMI | 0.952191256955 | Delta_E | 1.02356205226
[2021-07-26 11:11:22,348] A: 05558.jpg, B: 05558.jpg | MSE | 32.37615 | PSNR | 33.028551573760055 | SSMI | 0.933543124656 | Delta_E | 2.34499976554
[2021-07-26 11:11:22,498] A: 05559.jpg, B: 05559.jpg | MSE | 38.0852333333 | PSNR | 32.32323740177875 | SSMI | 0.932377552333 | Delta_E | 2.46412462146
[2021-07-26 11:11:22,649] A: 05560.jpg, B: 05560.jpg | MSE | 18.04806875 | PSNR | 35.56649624215772 | SSMI | 0.958535250189 | Delta_E | 1.64461724456
[2021-07-26 11:11:22,802] A: 05561.jpg, B: 05561.jpg | MSE | 9.42931041667 | PSNR | 38.3860042774745 | SSMI | 0.962770974599 | Delta_E | 0.885185978436
[2021-07-26 11:11:22,986] A: 05562.jpg, B: 05562.jpg | MSE | 24.137975 | PSNR | 34.30379527716952 | SSMI | 0.957336549504 | Delta_E | 1.68960084255
